date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer
0.008628,2,1.0,0.057734,0.552217,0.003467,0.422915,0.414912
0.894651,2,0.893617,0.061967,0.675989,0.00409,0.544019,0.533772
0.42507,2,0.234043,0.067341,0.295448,0.003467,0.422915,0.414912
0.884651,6,0.446809,0.028942,0.541059,0.002027,0.576903,0.399123
0.469271,5,0.531915,0.060076,0.56263,0.003922,0.516313,0.475439
0.898987,3,0.595745,0.083854,0.518149,0.005552,0.653806,0.435526
0.46436,5,0.659574,0.028342,0.470247,0.001938,0.452874,0.411842
0.912084,7,0.595745,0.043113,0.323564,0.002887,0.323149,0.52807
0.026326,6,0.468085,0.076318,0.348408,0.003467,0.422915,0.414912
0.47374,1,0.787234,0.028221,0.37474,0.001732,0.237442,0.842982
0.447193,7,0.425532,0.044013,0.565308,0.003047,0.437338,0.542544
0.893677,1,0.808511,0.059445,0.623029,0.003934,0.465303,0.583772
0.86713,2,0.06383,0.027411,0.112764,0.001863,0.189798,0.569298
0.872528,6,0.276596,0.034917,0.530794,0.002246,0.603573,0.639474
0.452369,5,0.404255,0.106551,0.736983,0.007407,0.63827,0.181579
0.898898,1,0.042553,0.075868,0.30482,0.004998,0.482393,0.500439
0.451971,3,0.93617,0.040591,0.656352,0.002815,0.422838,0.564474
0.469537,4,0.680851,0.050078,0.523207,0.003297,0.473589,0.434211
0.027477,4,0.148936,0.051219,0.147426,0.003467,0.422915,0.414912
0.008805,6,0.489362,0.041882,0.476198,0.003467,0.422915,0.414912
0.898766,5,0.574468,0.058364,0.493603,0.00377,0.595287,0.552632
0.473209,3,0.425532,0.043053,0.646087,0.006435,0.530813,0.360526
0.906818,6,0.510638,0.150114,0.615888,0.010185,0.480321,0.496491
0.434052,1,0.531915,0.061307,0.5482,0.003467,0.422915,0.414912
0.460068,6,0.468085,0.030353,0.521273,0.002021,0.513982,0.426754
0.871864,5,0.404255,0.033085,0.635674,0.002148,0.673744,0.442105
0.430025,3,0.595745,0.095743,0.62169,0.003467,0.422915,0.414912
0.452325,4,0.808511,0.042452,0.786373,0.002846,0.636976,0.56886
0.889651,1,0.829787,0.091089,0.578697,0.006055,0.440963,0.648246
0.004823,7,0.468085,0.076828,0.519191,0.003467,0.422915,0.414912
0.469404,1,0.893617,0.035397,0.318358,0.002345,0.243397,0.63114
0.461086,1,0.680851,0.027531,0.244421,0.001859,0.160021,0.545175
0.443476,6,0.744681,0.130539,0.688039,0.008652,0.661574,0.538596
0.903013,4,0.914894,0.043413,0.475156,0.002981,0.488348,0.397807
0.026282,5,0.404255,0.10478,0.508628,0.003467,0.422915,0.414912
0.88912,3,0.191489,0.022607,0.18313,0.001473,0.293889,0.695614
0.451883,1,0.638298,0.033626,0.337251,0.001577,0.259969,0.739035
0.473696,7,0.085106,0.027951,0.152633,0.001554,0.272139,0.588596
0.429273,7,0.553191,0.096854,0.458197,0.003467,0.422915,0.414912
0.424671,7,0.361702,0.074817,0.283249,0.003467,0.422915,0.414912
0.000177,6,0.659574,0.072745,0.287266,0.003467,0.422915,0.414912
0.026547,4,0.234043,0.098475,0.384558,0.003467,0.422915,0.414912
0.022123,1,0.638298,0.073256,0.246653,0.003467,0.422915,0.414912
0.880492,3,0.851064,0.037468,0.483487,0.002555,0.469187,0.373246
0.469846,4,0.446809,0.870181,0.748735,0.059474,0.830917,0.158772
0.890138,5,0.361702,0.094662,0.766439,0.006614,0.767996,0.267105
0.009026,4,0.638298,0.043833,0.550134,0.003467,0.422915,0.414912
0.456484,1,0.531915,0.036208,0.405534,0.002405,0.37856,0.542982
0.022831,3,0.106383,0.067761,0.208718,0.003467,0.422915,0.414912
0.461042,7,0.297872,0.028221,0.272835,0.001909,0.171414,0.546053
0.907393,5,0.255319,0.074367,0.334127,0.005052,0.345676,0.438158
0.446617,1,0.446809,0.044434,0.508033,0.002933,0.29363,0.693421
0.903279,3,0.446809,0.087426,0.537786,0.005847,0.555412,0.424123
0.893677,1,0.680851,0.034766,0.362243,0.002285,0.373641,0.634211
0.880669,7,0.914894,0.033656,0.262422,0.001789,0.238995,0.74386
0.023185,4,0.744681,0.056413,0.448527,0.003467,0.422915,0.414912
0.889341,1,0.425532,0.029212,0.446147,0.001778,0.30347,0.662719
0.02261,5,1.0,0.057043,0.415055,0.003467,0.422915,0.414912
0.45613,7,0.425532,0.031194,0.543737,0.001545,0.34956,0.741667
0.8985,6,0.382979,0.093491,0.629277,0.006203,0.638788,0.389474
0.446617,1,0.765957,0.113636,0.682535,0.007588,0.504661,0.535088
0.009115,6,0.808511,0.100667,0.699643,0.003467,0.422915,0.414912
0.88912,3,0.595745,0.029092,0.530943,0.002044,0.581564,0.306579
0.455909,2,0.085106,0.033265,0.297233,0.00227,0.356033,0.652632
0.021857,2,0.510638,0.100667,0.493752,0.003467,0.422915,0.414912
0.424494,3,0.170213,0.055242,0.010562,0.003467,0.422915,0.414912
0.9035,1,0.851064,0.041311,0.359863,0.002684,0.305541,0.719298
0.451971,3,0.340426,0.075117,0.797828,0.005054,0.652253,0.5
0.43445,3,0.382979,0.070974,0.543291,0.003467,0.422915,0.414912
0.468873,3,0.723404,0.028191,0.450164,0.001857,0.206111,0.734211
0.45144,5,0.148936,0.03933,0.286373,0.001577,0.357069,0.662719
0.442547,6,0.893617,0.084424,0.48795,0.005567,0.439927,0.500526
0.001062,5,0.93617,0.043983,0.465784,0.003467,0.422915,0.414912
0.899164,7,0.234043,0.047436,0.195924,0.003074,0.27188,0.7
0.9035,1,0.638298,0.031314,0.232074,0.001988,0.146297,0.823246
0.008938,2,0.574468,0.074967,0.539423,0.003467,0.422915,0.414912
0.902792,6,0.106383,0.043203,0.265248,0.002844,0.364319,0.635088
0.86797,7,0.212766,0.030113,0.188783,0.000858,0.198602,0.880263
0.880713,1,0.510638,0.031434,0.293216,0.001396,0.24754,0.838158
0.022698,7,0.87234,0.089108,0.380542,0.003467,0.422915,0.414912
0.464714,6,0.234043,0.025189,0.196073,0.001691,0.20637,0.652193
0.030707,7,0.87234,0.077489,0.285778,0.003467,0.422915,0.414912
0.017964,5,0.06383,0.076468,0.389467,0.003467,0.422915,0.414912
0.443166,6,0.319149,0.054551,0.549836,0.003741,0.522527,0.52193
0.03199,1,1.0,0.086015,0.300208,0.003467,0.422915,0.414912
0.88912,3,0.765957,0.040171,0.719131,0.002734,0.729674,0.348684
0.465466,2,0.234043,0.032064,0.319994,0.002181,0.320559,0.486842
0.438653,1,0.212766,0.048337,0.156501,0.003467,0.422915,0.414912
0.876112,1,0.893617,0.030413,0.2892,0.000812,0.232522,0.812719
0.899164,7,0.106383,0.070013,0.290985,0.004607,0.381926,0.599561
0.438034,1,0.191489,0.05263,0.122136,0.003467,0.422915,0.414912
0.014114,1,0.12766,0.040651,0.193841,0.003467,0.422915,0.414912
0.451883,1,0.021277,0.036057,0.425469,0.002443,0.389177,0.528509
0.030972,6,0.957447,0.059595,0.282654,0.003467,0.422915,0.414912
0.473917,5,0.06383,0.02657,0.21809,0.00178,0.333506,0.667544
0.014114,1,0.085106,0.040801,0.246355,0.003467,0.422915,0.414912
0.004336,3,0.808511,0.043563,0.59283,0.003467,0.422915,0.414912
0.00031,2,0.617021,0.13105,0.47471,0.003467,0.422915,0.414912
0.871643,7,0.212766,0.027171,0.196668,0.00168,0.231227,0.917982
0.43883,5,0.93617,0.051759,0.313895,0.003467,0.422915,0.414912
0.902925,2,0.531915,0.094182,0.489884,0.00634,0.576385,0.457895
0.876112,1,0.978723,0.029933,0.275364,0.001005,0.262558,0.790789
0.00031,2,0.382979,0.179596,0.558762,0.003467,0.422915,0.414912
0.911862,2,0.170213,0.040621,0.168402,0.00263,0.211031,0.754825
0.013539,2,0.404255,0.119491,0.610533,0.003467,0.422915,0.414912
0.902703,4,0.021277,0.075808,0.469354,0.005017,0.479803,0.608772
0.455821,7,0.957447,0.044764,0.540464,0.003051,0.346453,0.672807
0.031945,7,0.255319,0.058394,0.067391,0.003467,0.422915,0.414912
0.872218,6,1.0,0.030683,0.387385,0.001973,0.354738,0.802632
0.425822,5,0.531915,0.067491,0.53615,0.003467,0.422915,0.414912
0.456528,2,0.93617,0.036057,0.607111,0.002364,0.471517,0.730702
0.46905,7,0.744681,0.03987,0.347813,0.00264,0.249094,0.594737
0.460157,1,0.914894,0.027801,0.386938,0.001863,0.305541,0.570614
0.877085,2,0.234043,0.032755,0.249479,0.002135,0.213361,0.518421
0.021857,2,0.893617,0.047286,0.42413,0.003467,0.422915,0.414912
0.875846,2,0.851064,0.028822,0.4518,0.001462,0.460901,0.725439
0.008716,4,0.276596,0.116729,0.511157,0.003467,0.422915,0.414912
0.009026,4,0.085106,0.084064,0.402261,0.003467,0.422915,0.414912
0.000487,6,0.297872,0.084364,0.254389,0.003467,0.422915,0.414912
0.469802,3,0.404255,0.091059,0.627046,0.006182,0.631538,0.385088
0.424937,6,0.042553,0.056923,0.185957,0.003467,0.422915,0.414912
0.880669,7,0.340426,0.038009,0.297977,0.002351,0.196789,0.904386
0.447325,3,0.468085,0.075447,0.699197,0.005228,0.62377,0.459211
0.022875,4,0.12766,0.060796,0.179857,0.003467,0.422915,0.414912
0.42945,4,0.489362,0.088237,0.590598,0.003467,0.422915,0.414912
0.433786,2,0.425532,0.056803,0.52172,0.003467,0.422915,0.414912
0.455821,7,0.87234,0.045124,0.582416,0.003074,0.389694,0.662281
0.876333,6,0.93617,0.031464,0.499405,0.001793,0.320559,0.70307
0.014247,4,0.617021,0.040591,0.477388,0.003467,0.422915,0.414912
0.000442,5,0.255319,0.134622,0.339334,0.003467,0.422915,0.414912
0.45206,5,0.297872,0.049327,0.620351,0.003513,0.554894,0.324123
0.890093,4,0.659574,0.072835,0.66022,0.005174,0.729674,0.26886
0.03137,1,0.765957,0.095893,0.488545,0.003467,0.422915,0.414912
0.911641,4,0.914894,0.043173,0.408956,0.00285,0.327292,0.557456
0.442724,3,0.446809,0.07896,0.556382,0.005415,0.555412,0.376754
0.893987,1,0.382979,0.065059,0.582862,0.003864,0.330399,0.865351
0.460289,4,0.382979,0.042903,0.555489,0.002952,0.55101,0.266228
0.469758,2,0.87234,0.03987,0.411485,0.002734,0.371569,0.310526
0.491261,5,0.382979,0.050709,0.498959,0.003506,0.495339,0.289912
0.915756,6,0.0,0.068062,0.403898,0.004728,0.396686,0.37193
0.451706,4,0.319149,0.042152,0.713181,0.002844,0.660798,0.425877
0.912172,2,0.468085,0.11877,0.534067,0.008218,0.546349,0.26886
0.014247,4,0.787234,0.040591,0.692056,0.003467,0.422915,0.414912
0.875935,4,0.255319,0.032485,0.444957,0.002121,0.525634,0.584649
0.01376,7,0.893617,0.061036,0.465338,0.003467,0.422915,0.414912
0.433742,1,0.510638,0.076168,0.529009,0.003467,0.422915,0.414912
0.867528,4,0.255319,0.03963,0.383219,0.002607,0.488866,0.532456
0.460909,4,0.680851,0.07845,0.651145,0.005285,0.426722,0.652632
0.867395,1,0.106383,0.017864,0.083457,0.000941,0.188244,0.902632
0.460157,1,0.617021,0.02627,0.278786,0.001745,0.227084,0.664035
0.005177,1,0.87234,0.050859,0.578697,0.003467,0.422915,0.414912
0.906951,2,0.93617,0.037889,0.315829,0.002586,0.362248,0.433333
0.447724,5,0.148936,0.010598,0.278786,0.000673,0.291559,0.49386
0.460422,7,0.212766,0.023628,0.153972,0.001595,0.189021,0.666667
0.429406,3,1.0,0.058364,0.396162,0.003467,0.422915,0.414912
0.867793,3,0.851064,0.027771,0.444064,0.001111,0.408079,0.659211
0.460334,5,0.893617,0.0396,0.496876,0.002727,0.477214,0.325877
0.442591,7,0.468085,0.093401,0.519042,0.006309,0.35448,0.500526
0.018583,5,1.0,0.050318,0.445254,0.003467,0.422915,0.414912
0.867086,1,0.787234,0.028762,0.294406,0.001948,0.151217,0.663596
0.898279,1,0.659574,0.068752,0.401071,0.002914,0.272916,0.860965
0.469537,4,0.297872,0.046806,0.468908,0.00311,0.49508,0.420175
0.008893,1,0.595745,0.10565,0.561738,0.003467,0.422915,0.414912
0.881421,3,0.617021,0.028942,0.468908,0.002027,0.572501,0.367544
0.871731,4,0.808511,0.059865,0.549539,0.004032,0.603573,0.409211
0.898854,7,0.276596,0.044404,0.217495,0.002916,0.256603,0.667544
0.473298,5,0.085106,0.024679,0.173163,0.001668,0.266183,0.565789
0.500111,7,0.851064,0.058665,0.367153,0.004005,0.348524,0.311404
0.88558,6,0.021277,0.129218,0.491818,0.00711,0.434749,0.759211
0.47405,1,0.702128,0.046896,0.499405,0.00312,0.407302,0.636404
0.91142,6,0.085106,0.043293,0.197263,0.002838,0.335318,0.671491
0.00938,5,0.276596,0.043383,0.562928,0.003467,0.422915,0.414912
0.429848,6,0.404255,0.06614,0.463106,0.003467,0.422915,0.414912
0.026592,5,0.723404,0.051459,0.395567,0.003467,0.422915,0.414912
0.894518,6,0.617021,0.066891,0.588664,0.004497,0.608493,0.446491
0.871466,3,0.617021,0.047316,0.811961,0.003124,0.614966,0.622807
0.465422,1,0.595745,0.027831,0.30125,0.001857,0.255308,0.663158
0.867926,6,0.234043,0.029903,0.380988,0.00188,0.361989,0.798684
0.0,2,0.553191,0.042482,0.499554,0.003467,0.422915,0.414912
0.424583,5,0.191489,0.058394,0.104136,0.003467,0.422915,0.414912
0.912393,7,0.617021,0.044194,0.321333,0.002919,0.305023,0.617105
0.912039,6,0.319149,0.070794,0.507736,0.004796,0.553599,0.364474
0.442591,7,0.425532,0.092951,0.562184,0.006284,0.379078,0.500526
0.022256,4,0.021277,0.057884,0.372211,0.003467,0.422915,0.414912
0.446617,1,0.06383,0.036027,0.279232,0.002289,0.408079,0.670614
0.018672,7,0.87234,0.053381,0.351979,0.003467,0.422915,0.414912
0.903146,7,0.723404,0.048667,0.317019,0.003214,0.313309,0.635526
0.424848,4,0.212766,0.076138,0.184766,0.003467,0.422915,0.414912
0.46113,2,0.531915,0.031134,0.462957,0.002123,0.448213,0.36886
0.880536,4,0.680851,0.03975,0.6205,0.002713,0.54376,0.389035
0.903279,3,0.340426,0.081542,0.499256,0.00538,0.536251,0.435965
0.894208,6,0.085106,0.048937,0.451949,0.003197,0.522268,0.604386
0.460334,5,1.0,0.043863,0.497917,0.00297,0.48058,0.317982
0.438697,2,0.765957,0.111174,0.586433,0.003467,0.422915,0.414912
0.005398,6,0.042553,0.078209,0.477834,0.003467,0.422915,0.414912
0.885226,5,0.382979,0.034526,0.563969,0.002414,0.557742,0.217544
0.867882,5,0.042553,0.027291,0.238471,0.001604,0.36639,0.677632
0.442458,4,0.0,0.06551,0.423237,0.00473,0.383998,0.500526
0.018583,5,0.829787,0.045965,0.443172,0.003467,0.422915,0.414912
0.429273,7,0.808511,0.10514,0.506843,0.003467,0.422915,0.414912
0.018716,1,0.957447,0.075057,0.450312,0.003467,0.422915,0.414912
0.9158,7,0.510638,0.053501,0.385451,0.003687,0.335577,0.39693
0.009778,7,0.0,0.041281,0.405385,0.003467,0.422915,0.414912
0.889076,2,0.297872,0.028432,0.500298,0.001928,0.487053,0.494737
0.013495,1,0.446809,0.051759,0.591937,0.003467,0.422915,0.414912
0.880757,2,0.425532,0.032935,0.352425,0.000899,0.237183,0.838158
0.008672,3,0.148936,0.057734,0.250521,0.003467,0.422915,0.414912
0.434052,1,0.212766,0.046505,0.26986,0.003467,0.422915,0.414912
0.473961,6,0.829787,0.024889,0.414162,0.001616,0.301398,0.772807
0.867439,2,0.93617,0.030233,0.431866,0.001591,0.341274,0.868421
0.438388,2,0.106383,0.06539,0.221363,0.003467,0.422915,0.414912
0.442989,2,0.319149,0.060856,0.523505,0.003988,0.468669,0.533772
0.460688,6,0.06383,0.036268,0.379649,0.002468,0.405489,0.39693
0.907792,7,0.659574,0.042813,0.324457,0.002871,0.3058,0.490789
0.014159,2,0.702128,0.080191,0.523207,0.003467,0.422915,0.414912
0.91173,6,0.297872,0.068632,0.508182,0.004649,0.647074,0.390351
0.43852,5,0.680851,0.05305,0.460875,0.003467,0.422915,0.414912
0.433609,5,0.787234,0.073736,0.406724,0.003467,0.422915,0.414912
0.44268,2,0.87234,0.106971,0.558018,0.00726,0.465303,0.409649
0.876466,2,0.468085,0.030924,0.576763,0.001944,0.450026,0.737719
0.889651,1,0.574468,0.02594,0.314639,0.000837,0.280166,0.601316
0.438963,1,0.276596,0.051759,0.36626,0.003467,0.422915,0.414912
0.429583,7,0.148936,0.055242,0.080928,0.003467,0.422915,0.414912
0.018274,5,0.702128,0.047766,0.455668,0.003467,0.422915,0.414912
0.021857,2,0.382979,0.110784,0.533323,0.003467,0.422915,0.414912
0.893677,5,0.574468,0.029002,0.487206,0.002061,0.618591,0.230263
0.460201,2,0.148936,0.025249,0.148319,0.001697,0.220352,0.634649
0.031813,4,0.744681,0.056923,0.203362,0.003467,0.422915,0.414912
0.903323,4,0.255319,0.058454,0.325052,0.00382,0.336095,0.75
0.903544,2,0.574468,0.084454,0.499702,0.00564,0.477732,0.482456
0.473342,6,0.87234,0.02675,0.363434,0.001828,0.332729,0.34386
0.438211,5,0.319149,0.062357,0.453734,0.003467,0.422915,0.414912
0.0223,5,0.468085,0.088928,0.569473,0.003467,0.422915,0.414912
0.433919,5,0.170213,0.044884,0.1626,0.003467,0.422915,0.414912
0.434096,2,0.446809,0.073136,0.557721,0.003467,0.422915,0.414912
0.898367,3,0.0,0.075627,0.574829,0.004859,0.479285,0.687719
0.894208,6,0.489362,0.073706,0.658881,0.005021,0.745987,0.445175
0.009469,7,0.829787,0.042602,0.652187,0.003467,0.422915,0.414912
0.880581,6,0.042553,0.083103,0.397352,0.005511,0.471258,0.530263
0.018362,7,0.468085,0.069713,0.329664,0.003467,0.422915,0.414912
0.437857,4,0.446809,0.055782,0.501488,0.003467,0.422915,0.414912
0.013451,7,0.851064,0.077099,0.535704,0.003467,0.422915,0.414912
0.911995,5,0.787234,0.043953,0.48319,0.002933,0.405748,0.475439
0.469227,4,0.957447,0.038639,0.430675,0.002536,0.242879,0.692982
0.877129,3,0.723404,0.035937,0.596102,0.002486,0.535474,0.275877
0.442547,6,0.829787,0.090609,0.58435,0.005941,0.526929,0.500526
0.442193,4,0.638298,0.109103,0.505802,0.003467,0.422915,0.414912
0.912305,5,0.425532,0.07899,0.538233,0.005434,0.636199,0.286842
0.447591,2,0.617021,0.044554,0.529009,0.003137,0.566546,0.256579
0.017875,3,0.808511,0.082293,0.558911,0.003467,0.422915,0.414912
0.425733,3,0.468085,0.094752,0.555043,0.003467,0.422915,0.414912
0.872484,5,0.851064,0.037288,0.617525,0.002484,0.607716,0.560526
0.491261,5,0.680851,0.071935,0.466974,0.004973,0.488866,0.212281
0.026547,4,0.425532,0.098775,0.50848,0.003467,0.422915,0.414912
0.00469,4,0.255319,0.086075,0.395567,0.003467,0.422915,0.414912
0.026857,4,0.12766,0.059865,0.1446,0.003467,0.422915,0.414912
0.460289,4,0.829787,0.045034,0.581226,0.003083,0.551528,0.374561
0.018406,1,0.957447,0.089648,0.432907,0.003467,0.422915,0.414912
0.491261,5,0.702128,0.061066,0.465784,0.004233,0.496375,0.202193
0.461174,3,0.553191,0.029723,0.45299,0.00199,0.470741,0.283333
0.018716,1,0.680851,0.047286,0.452246,0.003467,0.422915,0.414912
0.890226,7,0.489362,0.707398,0.55296,0.001786,0.469446,0.414912
0.027344,1,0.340426,0.062447,0.493901,0.003467,0.422915,0.414912
0.451971,3,0.574468,0.037889,0.582267,0.00259,0.601243,0.308333
0.872085,3,0.170213,0.021646,0.181642,0.000843,0.259451,0.853509
0.915756,6,0.595745,0.062838,0.560994,0.004196,0.516054,0.431579
0.884651,6,0.638298,0.027291,0.479619,0.001878,0.513206,0.442105
0.018185,3,0.170213,0.041371,0.155608,0.003467,0.422915,0.414912
0.460334,5,0.787234,0.307524,0.629128,0.021111,0.627136,0.176754
0.47343,1,0.808511,0.029572,0.375483,0.001986,0.266701,0.715789
0.018672,7,0.659574,0.055782,0.250521,0.003467,0.422915,0.414912
0.890226,7,0.148936,0.028822,0.284737,0.001836,0.401864,0.741667
0.906774,5,0.106383,0.031224,0.21199,0.002088,0.210513,0.604825
0.000354,3,0.765957,0.203525,0.632699,0.003467,0.422915,0.414912
0.004248,1,0.957447,0.048517,0.447783,0.003467,0.422915,0.414912
0.455555,1,0.851064,0.037619,0.623178,0.002511,0.456499,0.726754
0.885271,6,0.489362,0.038009,0.543291,0.002648,0.556447,0.160526
0.425601,7,0.12766,0.055242,0.063374,0.003467,0.422915,0.414912
0.438432,3,0.191489,0.05218,0.158881,0.003467,0.422915,0.414912
0.877041,1,0.468085,0.034496,0.366409,0.002275,0.202227,0.601316
0.000973,3,0.957447,0.044134,0.510116,0.003467,0.422915,0.414912
0.871731,4,1.0,0.07953,0.4759,0.005249,0.509322,0.567544
0.884651,6,1.0,0.030533,0.46028,0.002025,0.444588,0.592544
0.469006,6,0.319149,0.048337,0.478429,0.003272,0.482134,0.286404
0.469625,6,0.468085,0.071965,0.524844,0.004848,0.534438,0.342982
0.027432,3,0.212766,0.074817,0.285778,0.003467,0.422915,0.414912
0.03137,1,0.808511,0.114987,0.487801,0.003467,0.422915,0.414912
0.452104,6,0.468085,0.033325,0.603094,0.002295,0.57768,0.317544
0.464714,6,0.595745,0.03981,0.450015,0.002771,0.477214,0.239035
0.465156,2,0.340426,0.056113,0.465933,0.003909,0.515536,0.117982
0.447901,2,0.957447,0.042122,0.616037,0.002835,0.418695,0.675
0.018318,6,0.212766,0.059625,0.131062,0.003467,0.422915,0.414912
0.45113,5,0.106383,0.040561,0.369682,0.002684,0.400311,0.600877
0.906995,3,0.829787,0.07905,0.489289,0.005459,0.797773,0.092544
0.424981,7,0.0,0.055242,0.202767,0.003467,0.422915,0.414912
0.031061,1,0.234043,0.090098,0.340672,0.003467,0.422915,0.414912
0.433521,3,0.914894,0.051849,0.394525,0.003467,0.422915,0.414912
0.451706,4,0.276596,0.045425,0.591639,0.003143,0.510098,0.569298
0.907703,5,0.468085,0.050438,0.507885,0.00343,0.55334,0.425439
0.8762,3,0.744681,0.028822,0.478578,0.001672,0.527188,0.633333
0.465289,5,0.042553,0.049838,0.392443,0.003457,0.398498,0.246053
0.881067,2,0.106383,0.019665,0.141476,0.00096,0.267996,0.785526
0.451086,4,0.06383,0.041191,0.4759,0.002727,0.499741,0.560526
0.437901,5,0.085106,0.042032,0.230586,0.003467,0.422915,0.414912
0.880802,3,0.0,0.028732,0.289795,0.001789,0.286898,0.838158
0.026415,1,0.234043,0.09208,0.336805,0.003467,0.422915,0.414912
0.885403,2,0.382979,0.031344,0.594912,0.002115,0.569394,0.439035
0.447281,2,0.468085,0.085655,0.697263,0.005924,0.641378,0.389035
0.995443,7,0.212766,0.027201,0.184023,0.000908,0.223459,0.838158
0.876156,2,0.361702,0.030113,0.520976,0.000821,0.211548,0.857018
0.451617,2,0.617021,0.03882,0.56025,0.002597,0.604609,0.455263
0.473475,2,0.425532,0.027471,0.587176,0.00183,0.535733,0.440351
0.876421,1,0.638298,0.028462,0.304969,0.000762,0.218281,0.732018
0.885094,2,0.914894,0.030653,0.466528,0.002142,0.443294,0.393421
0.465333,6,0.468085,0.068902,0.536299,0.004713,0.545831,0.33114
0.013495,1,0.340426,0.088267,0.637162,0.003467,0.422915,0.414912
0.995443,7,0.446809,0.040681,0.494198,0.002619,0.374935,0.818421
0.005309,4,1.0,0.086075,0.550134,0.003467,0.422915,0.414912
0.461174,3,0.87234,0.029332,0.445106,0.001955,0.44174,0.362281
0.876112,1,0.148936,0.015462,0.064118,0.000833,0.171673,0.812719
0.429848,6,0.234043,0.072535,0.189973,0.003467,0.422915,0.414912
0.89819,6,0.957447,0.086466,0.642368,0.004387,0.457535,0.706579
0.438653,1,0.12766,0.045485,0.126004,0.003467,0.422915,0.414912
