ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3124,44,17,22,94546,3,1.0,2,126,0,0,0,1,1
2751,57,33,24,94501,1,0.1,2,0,0,0,0,0,0
4127,58,33,23,90095,3,1.3,2,131,0,0,0,0,0
1792,48,22,139,94309,1,0.0,1,0,0,0,1,1,1
2985,54,28,94,92709,2,1.1,1,188,0,0,0,0,0
366,57,32,174,90089,1,6.8,2,466,1,0,0,1,0
2742,29,3,49,90266,1,1.5,1,0,0,0,0,0,0
4243,46,21,68,94720,1,0.2,2,0,0,0,0,1,0
3169,51,25,180,94701,1,1.7,1,0,0,0,0,1,0
2581,31,7,149,92624,1,6.0,1,0,0,0,0,0,0
342,31,6,55,92038,4,2.0,2,185,0,0,0,1,0
2743,39,14,89,95762,2,0.4,1,0,0,0,0,1,0
1651,31,6,83,92131,4,2.2,2,106,0,0,0,1,0
3002,33,7,81,92647,3,1.6,1,0,0,0,0,1,1
1684,55,29,33,92660,2,0.4,3,0,0,0,0,0,0
4088,52,28,179,94583,4,4.2,3,0,1,0,0,0,0
2196,51,27,33,92037,4,0.2,1,83,0,0,0,1,0
1718,33,7,101,93727,1,2.7,2,233,0,0,0,0,0
4972,58,28,73,90024,1,1.4,3,0,0,1,0,0,0
2018,42,15,14,92064,3,1.0,2,0,0,1,0,0,0
661,39,14,165,92126,2,3.3,1,0,0,0,0,1,0
2573,62,32,33,93907,1,1.5,3,140,0,0,0,1,1
4942,28,4,112,90049,2,1.6,2,0,1,0,0,1,0
99,49,23,94,92374,1,0.3,1,0,0,0,0,1,0
3926,42,18,22,90717,1,1.4,3,0,0,0,0,1,0
3019,58,32,49,94005,1,1.4,1,99,0,0,0,1,1
2604,53,27,60,90049,1,0.2,1,0,0,0,0,1,0
4084,46,20,99,94302,3,1.1,1,0,0,0,0,0,0
1410,41,17,63,90745,2,3.2,1,0,0,0,0,0,0
477,60,34,53,92717,1,0.8,2,0,0,1,0,0,1
222,45,19,83,95051,2,1.7,2,0,0,0,0,1,0
1846,43,18,65,93065,2,2.2,3,0,0,0,0,1,0
1737,57,31,131,95133,2,2.7,1,394,0,0,0,0,1
3705,36,11,184,91304,2,5.1,2,0,1,0,0,0,0
961,46,22,144,93611,2,3.3,1,0,0,0,0,1,1
3417,61,37,62,94111,1,0.0,2,244,0,0,0,1,0
2944,56,32,83,91320,4,1.6,2,0,0,0,0,0,0
7,53,27,72,91711,2,1.5,2,0,0,0,0,1,0
928,65,40,95,95014,3,3.7,2,138,1,0,0,0,1
2806,37,12,182,94523,3,5.8,3,0,1,0,0,1,0
3148,26,0,30,94024,4,1.3,3,0,0,0,0,1,1
4379,38,12,45,91768,4,1.2,2,138,0,0,0,1,0
4341,34,10,92,90024,2,2.7,1,0,0,1,1,0,1
1320,32,6,35,94005,2,0.3,1,0,0,0,0,0,1
3264,32,8,84,92093,4,3.4,1,0,0,0,0,1,0
4233,39,15,53,94116,1,1.8,1,0,0,0,0,0,0
1542,61,35,154,92704,2,6.9,1,0,0,0,0,0,0
1629,42,18,90,95064,4,0.8,1,245,0,1,0,0,0
3679,49,25,30,92093,4,0.6,1,0,0,0,0,0,0
562,63,33,41,94234,4,1.67,3,0,0,0,0,1,0
877,40,14,58,94025,2,2.8,1,0,0,0,0,1,0
1935,44,20,69,95814,1,0.8,3,0,0,0,0,1,1
1307,34,9,31,94115,4,1.1,3,0,0,0,0,1,1
2697,63,37,78,91711,4,1.7,3,0,0,0,0,1,0
1236,54,28,60,94110,4,2.6,3,0,0,0,0,0,0
2576,42,16,41,90401,3,0.5,3,0,0,0,0,1,0
3804,42,18,83,96001,4,2.0,3,0,0,0,0,1,0
4337,44,19,44,90509,4,0.0,2,0,0,0,0,0,0
2533,53,28,19,94608,4,0.8,1,106,0,0,0,0,1
4409,64,40,181,93403,2,2.3,2,0,1,0,1,1,1
410,49,22,82,90019,1,2.67,2,125,0,0,0,1,0
4089,29,-1,71,94801,2,1.75,3,0,0,0,0,0,0
864,54,30,70,90095,1,1.6,3,265,0,0,0,0,0
730,58,28,90,93106,1,3.0,3,0,0,0,0,0,1
1829,30,4,25,92123,2,0.3,2,0,0,0,0,0,0
4865,41,16,52,91311,2,2.2,3,0,0,0,0,1,0
3962,48,22,145,95482,1,0.3,1,140,0,0,0,1,0
4063,38,14,43,95053,2,1.7,1,0,0,0,0,1,0
3537,50,24,112,94005,1,0.3,1,229,0,0,0,0,0
4366,26,2,85,95020,2,2.5,1,0,0,0,0,0,0
1521,54,30,120,95039,1,7.4,1,119,0,0,0,1,1
2470,43,18,89,92780,1,0.1,2,307,0,0,0,0,1
4899,52,26,19,94143,1,1.4,3,96,0,0,0,1,0
4501,50,26,24,94305,4,0.5,2,0,0,0,0,0,1
3655,53,28,61,94061,4,0.9,1,177,0,0,0,0,0
3848,43,18,94,94110,4,1.1,2,0,0,0,0,0,0
1760,31,6,44,94720,4,0.8,1,0,0,0,0,0,0
4276,63,38,102,95616,4,3.4,2,0,0,0,0,0,0
1365,44,19,69,92129,4,0.4,1,0,0,0,0,0,0
3861,31,6,64,92121,2,0.1,1,0,0,0,0,1,1
2444,28,3,161,92646,4,1.7,3,422,1,0,1,1,1
2919,28,3,142,93727,1,0.8,1,0,0,0,0,1,0
693,26,2,30,94720,1,1.0,3,111,0,0,0,0,0
2170,52,27,30,94305,2,0.7,2,0,0,0,0,1,1
1802,35,10,78,92121,1,2.6,2,0,0,0,0,0,0
4709,62,37,10,92606,3,0.5,1,0,0,0,0,1,0
4028,46,21,42,93727,4,1.9,3,0,0,0,0,1,0
3883,31,7,43,92646,1,2.1,3,166,0,0,0,0,1
2516,31,5,34,94558,1,1.9,3,156,0,0,0,1,0
3260,33,8,54,92251,3,2.3,1,0,0,0,0,0,1
4170,41,17,143,90059,2,2.7,3,209,1,0,0,1,0
4681,46,21,154,90245,2,2.8,1,94,0,0,0,0,0
2790,27,3,34,90065,1,0.2,3,0,0,0,0,1,1
623,41,17,92,93555,2,1.9,1,131,0,0,0,1,0
2773,55,31,130,92646,4,6.5,1,0,1,0,0,0,1
1232,66,41,144,94306,1,2.5,1,0,0,1,1,1,1
3271,50,23,179,94609,4,3.6,2,0,1,0,0,1,0
1221,41,17,165,94143,2,8.0,1,0,0,0,0,1,0
2240,55,29,42,95833,4,2.5,1,0,0,1,0,0,0
934,50,23,9,92064,2,1.0,2,0,0,0,0,1,0
4007,56,32,28,92130,1,1.2,3,0,0,0,0,1,0
1928,35,10,62,93106,3,2.3,1,0,0,0,0,0,0
1220,45,18,80,92407,3,2.67,2,0,0,0,0,0,0
4392,46,22,113,94105,2,3.3,1,0,0,0,0,0,1
3531,54,28,49,90073,4,2.8,2,0,0,1,0,0,0
1531,47,21,20,94066,1,0.2,1,0,0,0,0,1,1
3492,51,27,12,92697,2,0.4,1,0,0,0,0,0,1
3627,24,-3,28,90089,4,1.0,3,0,0,0,0,0,0
4743,58,33,25,92121,4,0.9,2,90,0,0,0,1,1
1564,55,29,19,92109,4,0.7,3,121,0,1,0,0,1
207,49,25,31,91355,1,1.0,1,0,0,1,0,1,0
2204,50,25,130,91320,1,0.6,1,311,0,0,0,0,0
1965,34,10,34,95060,1,1.5,2,111,0,0,0,0,1
4970,45,19,60,94143,2,0.4,3,250,0,0,0,1,0
22,57,27,63,90095,3,2.0,3,0,0,0,0,1,0
357,56,30,24,94704,2,0.4,3,88,0,0,0,0,0
1039,56,30,145,95831,4,5.7,2,0,1,0,1,1,1
1504,34,8,52,94720,4,2.2,2,0,0,0,0,0,0
2646,36,12,93,95125,2,2.2,1,0,0,0,0,1,0
3644,57,32,80,92606,3,1.6,3,144,0,0,0,1,1
1775,43,18,83,93109,3,0.5,3,0,0,0,0,0,1
2750,62,37,82,94086,1,0.8,3,312,0,0,0,1,0
630,45,19,71,91711,4,2.9,1,218,0,0,1,1,1
720,61,35,110,92521,3,4.4,1,0,0,1,0,1,0
1330,28,4,32,90095,3,1.0,2,0,0,0,0,0,0
1973,28,2,114,94606,4,2.1,3,0,0,0,0,1,0
2615,35,11,160,92093,4,5.7,3,0,1,1,0,0,0
2436,34,9,102,92115,4,2.2,2,0,0,0,0,1,0
3318,65,41,79,90035,3,2.0,3,0,0,0,0,0,0
1101,42,16,13,91711,1,0.2,1,0,0,0,0,1,0
1371,30,5,20,94545,4,0.5,3,117,0,0,0,0,0
2269,27,3,105,94304,1,3.0,2,0,1,1,0,0,0
2258,47,23,130,91763,2,1.4,1,0,0,0,0,0,0
1088,38,13,54,92028,3,0.7,2,196,0,0,0,0,0
1327,32,5,63,90024,4,2.0,2,0,0,1,0,1,0
2004,44,20,124,90277,1,4.7,1,0,0,0,0,1,1
3626,47,21,71,92037,4,2.9,1,0,0,0,0,1,0
2804,43,18,41,92831,1,0.3,3,0,0,0,0,1,0
4672,39,14,104,95035,1,4.0,3,0,0,0,1,1,1
4125,53,29,141,90064,2,0.2,3,0,1,0,0,0,0
3514,31,4,39,94501,2,1.0,2,0,0,0,0,0,0
2473,62,36,119,94720,2,2.0,1,0,0,0,0,0,0
299,43,19,81,92069,2,3.2,1,0,0,0,0,0,0
1089,59,35,95,95521,1,3.8,1,0,0,0,0,1,1
1179,33,7,14,94025,1,0.4,2,98,0,0,0,1,0
1696,30,6,184,91911,1,6.0,1,0,0,0,0,1,0
1433,26,2,195,90245,1,6.33,1,0,0,0,0,0,0
408,64,40,58,93437,1,1.8,3,0,0,0,0,1,0
1404,32,6,51,93109,4,0.2,1,154,0,1,0,0,1
3874,54,30,54,94550,1,1.6,3,185,0,0,0,1,0
1212,61,36,131,92407,1,0.9,1,0,0,0,0,1,0
4230,54,24,83,94596,1,3.0,3,0,0,0,0,0,0
2230,46,22,72,91711,4,1.4,2,149,0,0,0,1,1
918,45,20,200,90405,2,8.8,1,0,0,0,0,1,1
1429,25,-1,21,94583,4,0.4,1,90,0,0,0,1,0
3418,39,12,23,90024,3,1.0,2,0,0,0,0,1,1
3193,65,39,35,94005,1,0.5,3,0,0,0,0,0,0
4393,52,27,81,92634,4,3.8,2,0,0,0,0,0,0
2279,30,4,204,91107,2,4.5,1,0,0,0,0,1,0
491,34,10,90,94303,2,2.7,1,0,0,0,0,1,0
685,43,17,164,90266,1,2.4,1,449,0,0,0,1,0
4774,53,28,48,92029,2,1.9,2,0,0,0,0,1,0
76,31,7,135,94901,4,3.8,2,0,1,0,1,1,1
4079,36,12,58,91320,1,3.6,2,0,0,0,0,0,0
4010,42,18,189,91605,2,7.6,1,0,0,0,0,1,0
196,34,10,13,94577,4,1.0,1,95,0,1,0,1,0
908,64,40,15,91711,2,0.3,3,115,0,0,0,1,1
4518,45,18,50,91902,3,2.5,2,0,0,0,0,1,0
3985,34,8,18,95741,4,0.3,1,0,0,0,0,0,0
1224,45,19,11,96150,1,0.2,1,91,0,0,0,0,0
2760,59,33,64,95617,3,0.3,2,0,0,0,0,0,0
4890,58,28,58,90073,3,2.0,3,0,0,0,0,1,0
3786,54,28,83,95841,1,2.4,1,0,0,0,0,1,0
1636,49,24,70,91330,1,2.9,1,0,0,0,0,0,0
131,28,4,81,94801,3,1.5,1,276,0,0,0,1,0
2812,36,12,62,94065,4,0.1,2,145,0,0,0,0,0
1141,32,6,13,94611,4,0.3,1,0,0,0,0,1,1
1172,64,40,43,95014,1,1.9,2,0,0,0,0,1,0
907,29,3,154,94720,2,2.0,1,130,0,0,0,0,0
1041,36,6,78,91107,4,1.8,3,163,0,0,0,0,0
4011,44,19,40,94618,4,1.9,3,84,0,0,0,0,0
3394,37,11,81,95123,3,0.9,2,0,0,0,0,1,1
2112,60,34,40,94105,1,1.6,1,0,0,0,0,1,0
2859,36,11,158,95054,2,7.8,1,114,0,0,0,1,1
2793,54,30,44,95616,3,1.5,1,117,0,0,0,1,0
4683,55,25,44,92093,3,1.0,3,0,0,0,0,1,0
2459,46,20,72,93108,2,0.8,3,0,0,0,0,1,1
2466,58,34,25,90059,2,0.3,1,123,0,0,0,1,0
4129,46,21,53,93555,4,1.9,3,0,0,0,0,0,0
4821,42,17,44,94124,1,0.3,3,0,0,1,1,1,1
2163,39,13,74,95008,3,0.9,2,155,0,0,0,1,0
4861,51,25,34,93106,3,0.6,2,128,0,0,0,1,0
3426,23,-1,12,91605,4,1.0,1,90,0,0,0,1,0
2866,59,33,23,94002,2,0.2,3,0,0,0,0,1,0
3025,61,35,78,90840,2,2.0,1,0,0,0,0,1,1
602,58,32,38,91320,1,1.4,1,0,0,0,0,1,1
1821,47,22,25,90404,1,0.1,1,148,0,0,0,1,0
4515,24,-3,41,91768,4,1.0,3,0,0,0,0,1,0
532,32,6,50,90401,4,2.1,3,0,0,1,1,1,1
1516,54,28,28,94305,4,1.5,3,0,0,0,0,1,1
3611,32,6,93,90029,3,1.6,1,79,0,0,0,1,0
1199,40,14,42,94801,2,0.7,1,101,0,0,0,1,0
1510,56,26,92,92647,2,4.5,3,0,0,1,0,0,1
4605,32,7,81,90601,2,3.4,2,0,1,0,0,0,1
750,58,34,60,92008,4,1.6,2,0,0,0,0,0,1
1133,34,9,55,94920,3,2.3,1,0,0,1,1,1,1
3440,43,17,80,95020,3,0.1,1,0,0,0,1,1,1
2523,63,37,145,94025,2,6.9,1,0,0,0,0,1,0
2151,62,38,54,91320,1,0.8,1,0,0,1,0,0,1
4450,30,6,44,95211,1,0.2,3,0,0,0,0,0,1
3421,66,41,114,94305,1,0.8,3,0,0,0,0,1,1
4624,50,25,45,90813,2,0.6,3,0,0,0,0,0,0
2035,59,33,91,92821,4,1.9,2,329,0,0,0,0,0
1448,52,28,145,94131,2,6.8,1,0,0,0,0,1,0
578,52,28,149,94043,2,6.8,1,0,0,0,0,1,0
1511,57,32,33,95747,2,2.0,2,0,0,0,0,1,0
3155,27,1,99,94305,1,3.0,3,149,1,0,0,0,1
4242,34,9,40,95054,4,2.0,2,0,0,0,0,1,1
407,45,19,125,92354,1,2.4,1,0,0,0,0,0,0
1926,43,19,81,90245,1,0.3,1,218,0,0,0,1,0
2294,42,17,14,91768,2,0.1,2,0,0,0,0,1,0
4238,60,34,78,90401,3,4.4,1,0,0,1,0,0,0
2000,48,22,80,93940,2,2.4,2,0,0,0,0,1,0
575,29,5,80,94709,2,2.0,2,0,0,0,0,1,1
4627,58,34,58,90034,4,2.3,3,169,0,0,0,1,0
154,60,36,22,94551,2,1.0,1,0,0,1,1,1,1
117,54,29,35,92831,1,1.5,2,0,0,0,0,1,0
1487,35,9,141,93022,2,4.5,2,0,1,0,0,0,0
3555,37,13,72,92407,4,2.0,3,0,0,1,0,0,0
4885,60,34,50,95670,3,2.2,3,0,0,0,0,1,1
3813,39,13,52,94720,1,2.0,1,0,0,0,0,0,1
446,58,32,65,94590,3,2.2,3,0,0,0,0,1,0
392,58,32,9,94080,3,0.3,3,0,0,0,0,0,1
1366,60,35,43,94720,3,0.9,3,0,0,0,0,1,1
3927,48,23,43,94301,2,1.3,1,0,0,0,0,1,0
1628,46,20,82,91016,3,0.7,2,0,0,0,0,1,1
674,34,10,22,95670,1,0.5,3,85,0,0,0,0,0
4144,55,31,20,94720,2,0.3,1,0,0,0,0,1,0
1733,25,0,88,94566,2,1.8,2,319,0,0,0,1,1
4187,33,9,10,90005,4,1.0,1,81,0,0,0,0,1
2264,47,21,28,92868,3,1.5,1,0,0,0,0,1,0
402,29,2,30,95747,4,1.5,2,112,0,0,0,0,1
4832,30,6,42,91711,1,2.1,3,144,0,0,0,0,1
3402,39,15,28,95818,1,1.4,3,118,0,0,0,1,1
1419,65,41,154,92008,2,4.6,2,0,1,1,1,1,1
189,64,40,169,91320,2,2.1,1,122,0,0,0,1,0
1004,25,1,62,94720,4,0.0,1,229,0,0,0,1,0
3864,34,10,21,91770,4,0.7,2,0,0,0,0,1,0
1631,41,17,99,92096,2,1.8,2,0,0,0,0,1,1
3793,62,36,109,92709,4,1.7,3,0,0,0,0,1,0
515,27,1,74,91730,3,0.3,3,0,0,0,0,1,0
413,45,20,89,93311,4,1.9,3,0,0,0,0,1,0
171,27,1,138,90250,2,2.0,1,0,0,0,0,1,0
1701,43,16,71,90089,3,2.33,2,0,0,0,0,0,0
4175,40,14,59,91335,3,0.5,3,0,0,0,0,1,0
2683,53,27,81,90032,4,2.6,3,0,0,0,0,1,0
1218,44,20,122,94305,1,0.3,1,0,0,0,0,1,0
1988,56,31,52,94118,3,2.0,2,0,0,1,1,1,1
3447,56,32,120,90232,1,7.4,1,186,0,0,0,1,0
903,57,33,95,95054,2,1.6,1,0,0,0,0,0,0
4093,40,15,171,94539,2,3.3,1,0,0,0,0,1,0
4713,25,0,14,94309,2,0.9,3,0,0,0,0,0,1
797,30,6,82,93657,2,2.5,1,0,0,0,0,0,0
774,41,16,120,92612,2,3.9,1,0,0,0,0,1,1
3448,54,29,25,90747,4,0.1,3,109,0,0,0,0,0
1666,37,12,100,92735,3,1.2,3,341,0,0,0,1,1
3610,29,5,162,94022,1,4.3,1,0,0,0,0,0,1
4868,38,12,61,94598,4,0.2,3,0,0,0,0,1,0
1333,31,5,21,94309,1,0.4,2,0,0,0,0,1,0
1784,53,27,192,94720,1,1.7,1,601,0,0,0,1,0
596,42,18,41,92121,1,1.8,1,94,0,0,0,1,0
4923,31,5,28,90717,1,0.3,1,0,0,0,0,1,1
3688,34,10,45,93943,1,1.33,1,0,0,0,0,0,0
4248,65,39,10,90210,1,0.8,2,0,0,0,0,1,0
2222,59,33,73,92056,2,1.7,3,0,0,0,0,1,1
2785,36,9,115,91765,4,2.2,2,0,1,0,0,0,0
2465,60,36,32,92407,3,0.4,2,165,0,0,0,1,0
1401,32,8,78,90401,4,0.1,2,0,0,0,0,1,0
1909,50,26,22,92037,4,0.5,2,112,0,0,0,1,0
1656,35,11,53,91355,3,2.8,1,0,0,0,0,0,0
21,56,31,25,94015,4,0.9,2,111,0,0,0,1,0
2193,25,1,13,95814,4,1.0,1,95,0,0,0,0,1
4602,37,12,55,95630,1,2.5,3,0,0,0,0,1,0
1382,38,12,22,91380,3,0.2,2,0,0,0,0,1,0
3438,57,31,39,94304,4,0.7,2,0,0,1,0,1,0
3816,43,19,28,95053,4,0.3,1,96,0,0,0,1,0
2959,66,41,65,92612,3,2.4,1,0,0,0,0,0,0
3689,51,26,179,90245,1,8.1,1,0,0,1,0,1,0
2492,38,14,80,92868,2,2.7,1,0,0,0,0,1,0
3707,58,33,51,94305,2,1.6,3,123,0,0,0,1,0
1205,26,1,190,91604,4,1.3,2,197,1,0,0,1,0
1364,32,8,79,92115,1,0.1,1,0,0,0,0,0,0
555,28,2,149,94720,2,7.2,1,0,0,0,0,1,0
3508,50,23,83,91791,1,2.67,2,0,0,0,1,1,1
36,48,24,81,92647,3,0.7,1,0,0,0,0,0,0
249,55,29,99,92121,2,1.4,1,264,0,0,0,1,1
4110,27,0,30,93107,4,1.0,3,0,0,0,0,1,1
3599,37,11,61,95120,3,0.9,2,0,0,0,0,0,0
3722,32,6,13,91040,4,0.3,1,0,0,1,1,1,1
2009,63,38,31,92037,1,1.1,3,125,0,0,0,1,0
1112,54,28,183,90071,1,1.0,1,442,0,0,0,0,0
603,29,5,135,95035,2,0.6,1,0,0,0,0,0,0
1781,49,24,82,95051,1,2.9,1,267,0,0,0,1,0
4929,57,33,28,90245,1,1.2,3,98,0,0,0,1,0
455,50,24,29,94110,3,0.9,3,0,0,0,0,0,0
1536,61,37,39,92096,4,0.4,1,0,0,0,0,1,1
1964,62,38,50,94539,2,1.1,1,0,0,0,0,0,1
184,29,3,148,92173,3,4.1,1,0,1,0,0,1,0
1756,28,3,55,92647,4,1.7,2,0,0,0,0,1,1
1005,53,23,65,95054,4,2.0,3,0,0,0,0,1,0
3152,43,19,20,94110,3,0.5,1,0,0,0,0,0,0
1197,37,13,71,94609,2,2.7,1,94,0,0,0,1,0
1257,31,7,20,92115,1,0.4,3,0,0,0,0,1,0
2924,51,27,12,91007,2,0.2,1,0,0,0,0,0,0
2266,47,23,88,94305,4,1.4,2,0,0,0,0,0,0
2583,33,9,42,95010,1,2.1,3,0,0,0,0,1,0
379,47,23,38,94618,2,2.1,3,0,0,0,0,0,0
3814,62,37,19,91343,3,1.3,2,97,0,0,0,1,0
3422,49,23,125,90245,1,2.4,1,0,0,0,0,0,1
2137,50,26,115,95008,1,1.2,3,0,1,0,0,0,1
557,60,34,21,93105,3,0.3,3,129,0,0,0,1,0
2305,27,2,170,95818,3,4.7,1,0,1,0,0,1,0
2752,47,23,32,92251,4,0.6,1,156,0,0,0,1,1
3058,42,18,45,95616,1,0.7,1,0,0,1,0,1,0
1357,42,16,74,90066,1,2.8,1,0,0,0,0,1,0
1794,35,9,113,94596,3,0.8,3,0,1,0,0,1,0
1304,29,5,112,94720,2,2.0,2,382,0,1,0,0,0
1899,50,24,43,95630,4,0.1,1,0,0,0,0,1,0
3304,55,29,28,94539,2,0.7,2,82,0,0,0,1,1
1289,63,38,129,91326,1,0.9,1,366,0,0,0,1,0
1772,46,21,9,95023,2,0.7,3,0,0,0,0,1,0
1959,28,2,42,95762,1,1.5,1,0,0,0,0,1,1
310,62,38,91,95929,1,3.8,1,0,0,1,0,1,0
4642,36,11,31,94022,4,1.7,1,124,0,0,0,1,1
4835,49,23,70,94305,1,0.3,1,217,0,0,0,0,0
461,60,36,141,90277,2,2.1,1,0,0,0,0,1,1
307,55,29,79,92373,3,0.8,1,0,0,0,0,1,1
3963,29,5,31,93014,1,1.0,3,0,0,0,0,0,0
4249,58,33,138,90720,2,3.9,1,0,0,1,0,1,0
3726,33,6,78,94305,4,2.0,2,0,0,0,0,0,0
1272,28,4,94,92115,3,0.8,1,236,0,0,0,1,0
1606,54,28,83,93555,3,0.8,1,0,0,0,0,1,0
3044,47,22,42,91754,3,2.7,2,0,0,0,0,1,1
3252,52,26,78,90720,3,3.0,2,0,0,0,0,0,1
4440,33,7,104,94542,2,3.6,3,0,1,0,0,0,1
2292,47,23,90,95449,1,2.7,1,323,0,0,0,0,0
773,54,28,165,92093,1,4.1,3,0,1,0,1,1,1
2623,54,28,39,90245,4,0.7,2,0,0,0,0,1,0
1383,34,8,82,91775,2,1.8,1,178,0,0,0,1,1
4002,61,35,81,94709,4,1.9,2,0,0,0,0,0,0
1978,41,15,54,94303,3,0.5,3,0,0,0,0,1,1
1922,45,21,63,95621,1,0.8,3,245,0,0,0,1,1
3,39,15,11,94720,1,1.0,1,0,0,0,0,0,0
116,65,40,81,92024,3,1.8,2,0,0,0,0,1,0
295,35,9,55,94536,1,2.0,1,0,0,0,0,1,0
351,39,14,113,94301,1,1.0,3,0,0,1,0,1,0
1585,46,20,25,93401,4,0.6,3,125,0,0,0,0,0
3218,65,39,94,93022,4,4.1,1,120,1,0,1,1,1
2038,35,8,52,95616,2,1.0,2,0,0,0,0,0,1
3569,30,4,194,93407,2,4.5,1,0,0,0,0,0,1
3380,65,41,83,94305,3,2.0,3,0,0,0,0,1,0
2017,41,17,93,92835,4,0.8,1,218,0,0,0,0,0
4991,55,25,58,95023,4,2.0,3,219,0,0,0,0,1
4863,33,7,44,95605,1,0.3,1,0,0,0,0,0,0
635,57,31,32,90034,3,1.4,1,0,0,1,1,1,1
3711,49,22,23,90032,2,1.0,2,0,0,0,0,1,1
3744,40,14,78,94720,4,1.4,2,194,0,0,0,1,1
4274,44,19,83,95812,2,3.8,3,0,0,1,0,0,1
4457,29,3,35,94040,2,0.3,1,88,0,0,1,1,1
2511,62,38,52,95616,4,1.3,2,0,0,0,0,1,1
188,46,21,159,94305,3,1.9,3,315,1,0,0,1,0
1296,42,17,28,92866,1,0.5,3,90,0,0,0,0,0
1303,42,16,38,94087,3,0.9,3,0,0,0,0,0,0
1972,42,17,72,95616,4,1.1,2,203,0,0,0,0,1
4549,58,33,73,93109,4,0.7,1,241,0,0,0,0,0
1243,29,4,44,91380,4,2.0,2,0,0,0,0,1,0
4016,25,-1,139,93106,2,2.0,1,0,0,0,0,0,1
2890,53,29,33,94591,3,1.9,2,144,0,0,0,0,0
3820,57,27,50,93950,4,2.0,3,0,0,0,0,1,0
4385,45,20,61,92717,3,2.7,2,0,0,0,0,0,1
4561,43,18,13,94709,2,0.1,2,0,0,0,1,1,1
3757,35,11,83,92122,2,2.2,1,0,0,0,0,0,0
1803,29,3,121,92806,2,1.3,1,0,0,0,0,0,0
4546,61,35,35,90025,2,0.2,3,0,0,0,0,1,0
2611,40,16,60,94501,2,3.2,1,0,0,0,0,0,0
3396,41,16,35,94061,2,1.4,2,135,0,0,0,0,0
3356,49,23,93,90036,1,2.4,1,0,0,0,0,1,1
2561,44,18,71,93943,2,0.8,3,0,0,0,0,1,0
2503,58,31,178,92009,2,6.0,2,0,1,0,0,1,0
3464,28,3,149,92121,1,0.8,1,0,0,0,0,1,0
3267,57,31,39,92821,1,2.2,3,0,0,0,0,1,1
942,38,13,129,92093,4,4.4,1,140,1,0,0,0,0
3055,45,21,134,92697,4,5.5,2,0,1,0,1,1,1
1259,34,8,31,91203,1,0.3,1,104,0,0,0,1,1
1280,48,22,84,90024,2,0.4,3,145,0,0,0,0,0
334,63,38,140,92407,1,2.5,1,0,0,0,0,0,0
2878,58,32,74,95817,2,2.3,3,0,0,0,0,0,1
1155,59,35,42,93555,1,1.8,3,0,0,0,0,1,0
1148,37,13,111,91367,1,0.8,2,0,0,0,0,0,0
760,53,28,59,91950,2,1.9,2,0,0,0,0,1,0
2922,50,24,95,91401,1,0.3,1,262,0,0,0,1,0
46,57,31,52,94720,4,2.5,1,0,0,0,0,0,1
1426,64,38,40,91330,1,2.5,3,94,0,0,0,1,1
1546,55,29,131,92675,2,2.7,1,0,0,1,0,0,0
2756,37,11,22,93711,3,0.1,2,0,0,0,0,1,1
4239,43,19,161,92093,2,7.6,1,464,0,0,0,1,0
3708,43,18,35,92647,1,0.6,3,0,0,0,0,0,0
1312,37,11,35,90044,2,0.8,3,125,0,0,0,0,0
2794,57,33,122,94301,2,6.0,1,153,0,1,1,1,1
1080,54,30,145,94591,2,6.8,1,0,0,1,0,0,0
1604,36,6,138,92152,1,7.0,3,86,1,0,0,1,0
1513,53,28,44,91604,3,1.7,1,0,0,0,0,0,0
3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1
1700,51,25,15,94720,4,0.6,3,0,0,0,0,0,1
538,44,20,131,90717,1,4.9,3,0,1,0,0,1,0
3518,30,6,95,94234,1,3.9,3,146,1,0,0,0,1
3571,54,29,32,91107,2,0.6,3,0,0,0,0,1,1
832,61,31,49,94066,4,1.67,3,0,0,0,0,1,0
4220,58,34,30,90066,3,0.4,2,0,0,0,0,0,0
540,57,32,21,94720,1,0.3,3,117,0,0,0,0,0
304,49,25,195,95605,4,3.0,1,617,1,0,0,0,0
3791,46,22,71,92029,2,1.7,1,0,0,0,0,1,1
3909,24,0,44,90638,3,0.1,2,0,0,0,0,0,0
4051,53,26,14,94590,2,1.0,2,83,0,0,0,0,0
4342,28,3,53,94305,2,1.6,3,0,0,0,0,0,0
3842,30,4,81,94305,2,0.2,1,0,0,0,0,1,0
2832,53,27,45,90405,2,0.8,3,0,0,0,0,1,1
1161,28,1,40,95134,1,2.0,2,0,0,1,0,1,0
2980,57,32,102,90210,1,2.6,1,0,0,0,0,1,0
2796,51,25,91,92407,1,0.8,3,0,0,0,0,0,0
2284,54,28,79,92677,4,2.6,3,0,0,0,0,0,0
1663,63,38,84,94607,4,0.1,2,0,0,0,0,0,0
2656,50,26,42,91784,2,1.0,3,78,0,1,0,1,0
4625,36,11,83,90638,1,2.8,1,0,0,0,0,0,0
4343,32,7,45,93611,3,2.3,1,83,0,1,0,1,0
4698,49,22,103,91330,3,2.0,2,167,0,0,0,0,0
104,43,18,22,95670,2,0.3,2,0,0,0,0,1,0
